@Relation art_testing.arff

@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE win {-1,1}

@DATA
0.194,0.479,-0.868,-0.652,-0.524,1
0.226,-0.865,0.743,0.889,-0.796,1
0.688,-0.587,0.879,-0.889,0.072,1
-0.54,0.342,0.369,0.751,-0.214,1
-0.798,0.932,0.113,0.741,-0.325,1
0.992,0.367,-0.952,0.054,-0.026,1
-0.398,0.416,-0.662,-0.287,-0.026,1
0.46,-0.29,-0.056,-0.187,-0.667,1
0.837,-0.654,0.315,-0.93,0.862,-1
0.329,0.061,-0.118,0.861,-0.032,1
0.146,0.485,0.97,-0.198,-0.949,1
0.359,0.621,0.421,-0.515,0.666,1
-0.821,-0.308,0.103,0.343,0.287,1
0.05,0.375,0.755,-0.754,-0.95,1
-0.039,0.073,0.415,-0.154,0.152,-1
-0.64,-0.886,-0.396,-0.124,0.936,1
-0.835,-0.897,0.743,0.326,-0.513,1
0.256,-0.928,0.416,-0.826,-0.353,1
0.148,-0.154,0.389,-0.038,0.083,1
-0.278,0.221,-0.735,-0.35,0.541,-1
0.793,-0.089,0.226,-0.869,-0.685,1
0.525,0.51,-0.8,-0.486,-0.233,1
0.125,0.307,0.943,-0.434,0.653,-1
-0.472,-0.882,-0.039,-0.596,0.559,1
0.629,0.092,0.488,0.183,0.023,1
0.98,-0.426,-0.284,-0.598,0.717,-1
-0.511,-0.784,-0.385,-0.116,0.637,1
-0.902,-0.238,0.503,-0.749,0.17,1
-0.245,0.955,-0.641,0.156,0.478,1
0.32,-0.064,-0.704,-0.933,0.96,-1
-0.292,-0.932,0.434,-0.197,0.962,1
-0.37,-0.957,0.074,-0.834,0.445,1
0.746,0.515,0.395,-0.569,-0.173,1
0.341,0.784,0.901,0.438,-0.05,1
0.612,0.014,0.011,0.146,0.93,-1
0.468,0.428,-0.987,-0.964,-0.928,1
0.904,0.438,-0.643,-0.975,0.836,1
0.521,0.891,0.709,0.347,-0.272,1
0.945,-0.672,-0.39,-0.671,0.718,-1
-0.604,0.172,-0.078,0.335,-0.759,1
-0.882,-0.811,0.464,0.554,0.287,1
0.554,0.855,-0.826,-0.369,0.403,1
0.317,0.678,0.106,0.787,0.366,1
0.089,-0.654,0.998,0.007,-0.489,1
-0.077,-0.053,0.82,0.899,0.692,1
-0.989,0.206,0.497,0.934,0.049,1
0.243,0.231,-0.137,-0.759,-0.338,1
0.256,-0.707,-0.663,-0.365,-0.729,1
-0.638,-0.627,0.371,-0.288,-0.112,1
-0.496,-0.818,-0.291,0.344,0.897,1
0.813,-0.469,0.85,-0.375,-0.409,1
0.162,0.861,0.476,0.848,-0.146,1
-0.78,-0.278,0.895,0.965,0.028,1
-0.59,-0.405,-0.359,0.746,-0.074,1
-0.061,-0.157,-0.46,-0.008,-0.481,1
-0.464,-0.991,-0.884,-0.372,-0.808,1
-0.678,0.262,0.882,0.44,0.493,1
-0.76,0.079,0.385,0.938,-0.878,1
-0.112,-0.072,0.041,-0.258,0.736,-1
-0.379,-0.492,0.86,0.642,0.666,1
-0.061,0.395,0.317,0.801,-0.799,1
-0.848,-0.379,-0.2,0.697,-0.305,1
-0.33,-0.7,-0.597,0.84,-0.318,1
0.147,-0.445,-0.436,0.405,0.134,-1
0.334,0.086,-0.38,0.517,0.012,1
-0.881,-0.821,-0.483,-0.227,0.303,1
0.048,0.364,-0.103,0.458,-0.311,1
0.034,0.57,0.748,-0.691,-0.927,1
-0.378,-0.127,-0.001,0.497,0.852,-1
-0.625,-0.162,0.676,0.247,0.603,1
-0.454,-0.953,-0.495,-0.688,-0.377,1
0.368,0.938,-0.091,-0.89,-0.257,1
0.686,0.698,0.7,-0.821,0.738,1
-0.385,-0.016,0.967,0.173,0.539,1
-0.931,0.655,0.256,0.989,-0.907,1
0.671,-0.55,-0.724,0.161,-0.472,1
-0.413,-0.667,0.264,0.438,-0.711,1
0.447,0.28,-0.167,-0.465,-0.755,1
-0.915,-0.359,-0.471,0.879,0.776,1
-0.793,-0.368,0.28,0.779,0.765,1
-0.767,-0.054,0.21,0.436,-0.614,1
0.857,-0.94,0.05,-0.533,0.383,-1
0.035,0.956,-0.163,-0.938,0.167,1
0.363,-0.739,-0.445,-0.04,0.834,-1
0.388,-0.774,-0.43,0.318,0.899,-1
0.659,0.419,-0.148,-0.701,-0.113,1
-0.166,0.08,0.424,-0.43,0.13,-1
-0.282,0.274,0.941,-0.904,-0.363,1
0.323,-0.264,-0.652,-0.376,0.18,1
-0.858,-0.565,0.577,0.389,-0.006,1
0.905,-0.587,-0.72,-0.094,-0.994,1
-0.022,-0.216,0.914,0.265,0.85,1
0.691,0.934,0.807,0.196,-0.196,1
-0.858,-0.381,-0.265,-0.483,-0.539,1
0.779,0.996,0.368,0.933,0.398,1
-0.581,0.774,0.027,0.176,-0.688,1
0.518,-0.769,0.197,0.005,-0.102,1
-0.003,0.545,-0.626,0.089,-0.415,1
0.314,-0.396,-0.732,0.779,0.182,1
0.723,-0.118,-0.253,0.496,0.482,1
0.927,-0.595,0.094,0.665,0.95,-1
-0.832,-0.991,0.597,-0.142,0.082,1
-0.842,0.771,0.015,-0.858,-0.8,1
-0.66,-0.937,0.648,-0.287,-0.75,1
0.713,0.574,0.091,0.526,0.186,1
0.057,-0.222,0.358,0.952,0.184,1
0.749,0.607,0.134,0.714,0.077,1
-0.37,-0.923,0.034,0.824,0.996,1
-0.704,-0.648,0.029,0.351,0.017,1
-0.997,0.398,0.972,-0.979,0.373,1
0.279,0.383,0.157,0.81,0.922,-1
0.891,0.63,-0.44,-0.848,0.07,1
-0.65,0.224,0.412,-0.985,0.315,1
-0.072,-0.401,0.15,0.707,-0.53,1
0.684,0.855,0.535,-0.391,0.801,1
-0.308,-0.233,0.973,-0.458,0.478,1
0.895,0.81,0.533,-0.343,0.213,1
-0.478,0.527,-0.671,0.775,0.181,1
0.5,-0.765,0.805,-0.626,0.259,1
0.189,0.245,-0.29,0.54,0.289,1
0.277,0.06,-0.478,0.741,-0.529,1
0.273,0.208,-0.261,0.939,-0.632,1
-0.588,0.841,0.797,-0.004,-0.571,1
