@Relation Hao_testing_B.arff

@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE win {-1,1}

@DATA
0.303,-0.48,-0.747,0.92,-0.822,0.718,-0.702,0.58,0.356,0.242,0.589,0.287,1
0.633,-0.008,-0.447,0.562,0.475,-0.958,0.802,-0.604,-0.608,0.645,0.971,0.086,1
0.587,0.355,-0.018,0.106,-0.732,0.861,0.936,-0.797,-0.416,0.153,0.957,0.95,1
-0.427,-0.844,0.839,0.097,-0.94,-0.756,0.489,0.157,-0.887,0.297,0.63,0.864,1
-0.865,-0.922,-0.915,0.084,0.0,-0.45,-0.932,-0.818,0.55,-0.885,-0.64,-0.93,1
0.438,-0.324,-0.262,-0.954,-0.598,-0.327,-0.524,0.67,-0.399,-0.833,0.381,0.909,-1
-0.151,-0.704,0.701,0.961,0.731,0.649,0.903,-0.521,0.47,-0.239,-0.932,-0.92,1
0.777,0.743,0.871,0.107,-0.834,0.671,-0.619,-0.439,0.296,-0.375,-0.43,-0.776,1
-0.631,-0.557,-0.18,0.661,0.359,0.809,-0.088,0.808,0.029,-0.856,-0.062,-0.874,-1
-0.234,0.215,0.718,-0.803,-0.83,0.626,-0.637,-0.34,-0.646,0.329,0.983,-0.456,1
-0.471,0.471,0.398,-0.898,-0.187,-0.821,0.94,0.73,0.59,-0.674,0.502,-0.319,1
0.136,-0.43,0.753,-0.207,-0.961,0.622,0.616,-0.483,-0.683,0.612,-0.53,-0.373,1
-0.865,0.86,0.62,-0.422,0.621,0.712,0.74,0.525,-0.846,0.846,-0.818,-0.764,1
-0.066,-0.195,-0.786,0.886,-0.4,0.402,-0.332,0.552,0.528,-0.162,-0.756,0.84,-1
0.541,0.409,-0.009,0.77,-0.713,-0.374,-0.741,0.564,-0.342,0.786,-0.31,0.651,1
0.44,0.83,-0.695,-0.342,-0.621,0.313,-0.884,0.188,0.411,-0.008,0.409,-0.814,1
0.24,0.457,-0.272,0.71,-0.503,0.915,0.019,0.016,0.283,0.577,-0.082,-0.894,1
-0.257,0.126,0.867,-0.786,-0.502,-0.99,-0.414,0.211,0.894,-0.677,-0.715,0.227,-1
0.188,0.238,0.39,-0.543,-0.54,0.975,-0.093,0.131,0.399,-0.788,-0.007,0.752,-1
-0.381,0.402,0.129,0.118,0.9,-0.042,-0.561,-0.544,-0.567,0.297,-0.622,0.358,-1
0.467,-0.279,0.907,-0.624,-0.465,-0.748,-0.632,0.102,-0.588,0.586,0.636,-0.912,1
0.796,-0.813,-0.356,0.697,0.071,0.258,0.77,-0.814,-0.601,0.332,0.627,0.617,1
-0.451,-0.526,0.707,-0.388,-0.385,0.895,-0.402,-0.979,-0.276,0.533,0.77,-0.344,1
-0.914,0.124,-0.997,-0.2,0.146,0.479,0.469,0.475,0.381,0.704,-0.301,-0.027,1
-0.414,0.053,-0.808,0.568,0.757,-0.309,0.594,0.108,0.031,0.842,0.419,-0.76,1
-0.523,-0.72,0.378,0.467,0.617,-0.934,-0.508,-0.681,0.821,0.97,0.734,-0.376,1
0.02,0.974,-0.501,-0.606,0.769,0.915,0.154,-0.485,-0.647,0.455,-0.271,0.807,1
-0.508,-0.243,0.35,-0.901,0.767,-0.598,-0.996,0.957,-0.987,-0.249,-0.902,-0.126,-1
0.948,-0.507,0.949,-0.252,0.01,-0.884,0.443,-0.295,-0.215,-0.968,-0.786,0.936,-1
-0.909,0.806,-0.559,0.045,0.216,0.67,-0.849,-0.939,0.582,0.638,0.001,-0.08,1
-0.259,0.395,0.862,-0.915,0.284,0.813,0.403,-0.813,-0.46,0.765,0.487,-0.799,1
-0.783,0.129,0.168,0.362,-0.882,-0.418,0.496,-0.457,-0.396,-0.57,-0.005,0.533,-1
-0.069,0.633,0.129,0.486,-0.386,-0.316,0.98,-0.814,0.635,0.989,-0.778,-0.422,1
-0.736,0.921,-0.208,0.567,-0.681,0.75,-0.913,-0.311,0.932,0.872,-0.402,-0.774,1
0.65,0.451,0.717,-0.832,-0.622,0.534,-0.806,0.193,-0.275,0.518,-0.811,-0.565,1
-0.598,-0.693,0.567,0.585,0.458,-0.109,-0.123,-0.069,0.615,0.061,-0.007,-0.741,1
-0.848,-0.762,0.763,0.597,0.961,-0.62,-0.819,-0.386,-0.219,-0.577,-0.895,0.544,1
0.733,-0.216,-0.64,0.237,-0.788,-0.668,0.571,-0.076,-0.436,-0.101,-0.441,0.756,-1
0.601,0.369,-0.441,0.284,-0.426,0.002,-0.55,-0.919,-0.617,-0.778,0.393,-0.758,1
0.708,-0.73,-0.174,-0.112,-0.277,0.106,0.523,-0.894,-0.715,0.478,0.215,-0.482,1
-0.21,-0.167,0.725,-0.816,-0.159,-0.77,-0.374,0.882,-0.925,-0.959,-0.534,-0.003,-1
0.061,-0.971,-0.611,0.075,0.247,-0.148,0.945,-0.764,-0.202,-0.493,-0.942,0.094,1
-0.158,-0.332,0.53,0.728,0.285,0.804,0.819,0.375,0.788,-0.643,-0.506,-0.361,1
0.376,-0.29,-0.7,0.109,-0.991,0.602,-0.872,0.656,-0.416,0.038,0.049,-0.712,1
-0.9,-0.716,-0.656,-0.962,0.913,0.221,0.255,-0.707,-0.024,-0.507,-0.594,-0.384,1
0.057,0.422,0.987,0.549,-0.913,0.689,0.093,-0.34,0.678,0.605,0.858,0.439,1
-0.359,-0.882,-0.96,0.72,-0.614,-0.297,-0.632,0.055,-0.791,0.513,-0.904,0.718,-1
0.149,-0.028,0.566,-0.925,0.686,0.721,-0.795,0.393,-0.099,0.371,-0.326,-0.425,-1
0.868,-0.012,-0.856,0.524,0.995,0.71,0.132,-0.985,0.081,0.606,-0.563,0.059,1
0.093,-0.692,0.73,0.429,0.352,0.609,0.86,0.269,0.111,-0.414,0.27,-0.735,1
-0.457,-0.677,-0.583,-0.489,-0.624,-0.894,0.616,-0.262,0.413,0.288,-0.886,0.719,1
-0.565,0.988,0.962,0.177,-0.49,0.881,0.273,0.99,0.507,-0.683,0.217,0.038,-1
0.694,-0.231,-0.149,-0.83,-0.414,0.96,0.385,-0.474,-0.403,-0.906,0.416,0.54,-1
-0.861,0.334,-0.238,0.017,0.56,0.591,0.43,0.472,0.136,-0.612,-0.442,-0.716,-1
0.639,-0.694,-0.929,-0.132,-0.565,0.181,-0.097,-0.548,-0.379,0.99,-0.058,0.328,1
0.838,-0.158,0.143,-0.677,-0.147,0.434,-0.917,-0.522,-0.259,-0.382,0.9,0.922,1
0.96,-0.075,0.72,-0.803,-0.087,-0.726,0.122,0.114,0.01,-0.972,-0.137,0.963,-1
0.267,-0.923,-0.059,-0.059,-0.255,0.706,0.941,0.748,0.309,0.919,0.293,0.029,1
-0.877,-0.514,0.818,0.496,-0.292,-0.332,-0.198,0.729,-0.752,-0.763,-0.524,-0.114,-1
0.224,-0.336,0.939,-0.1,-0.741,-0.972,-0.236,-0.143,0.28,0.191,0.588,-0.928,1
-0.591,0.312,0.73,0.933,0.884,-0.109,-0.016,0.977,0.158,-0.579,-0.529,-0.964,-1
0.007,-0.249,0.131,-0.221,0.538,0.003,-0.958,-0.602,-0.418,0.638,-0.21,-0.464,1
0.466,-0.343,-0.885,-0.65,0.6,-0.057,-0.764,0.802,0.213,-0.841,0.798,0.744,-1
-0.976,0.714,0.74,-0.46,-0.722,-0.047,-0.871,0.183,0.78,0.666,0.27,0.224,1
0.664,0.667,-0.48,0.067,-0.97,0.456,0.998,-0.269,0.584,-0.315,0.354,-0.88,1
0.818,-0.536,-0.638,-0.368,-0.577,-0.388,0.16,-0.479,0.874,-0.098,0.512,-0.068,1
0.936,0.002,0.348,0.521,0.832,-0.787,-0.086,0.628,-0.036,-0.538,-0.527,-0.239,-1
-0.319,0.154,-0.181,0.243,-0.073,0.771,0.675,-0.899,-0.01,-0.704,-0.645,-0.976,1
0.699,-0.896,-0.413,-0.509,-0.566,-0.351,-0.948,-0.598,-0.891,0.698,-0.469,-0.57,1
0.456,0.2,-0.098,0.01,-0.578,0.426,-0.686,-0.062,0.844,0.588,-0.151,0.945,1
-0.633,-0.286,-0.713,-0.262,0.422,0.49,-0.286,0.745,0.595,-0.912,-0.579,0.931,-1
-0.736,0.708,-0.625,0.586,-0.375,-0.426,-0.598,-0.694,0.777,-0.595,0.96,-0.258,1
-0.068,-0.438,-0.624,-0.307,0.601,0.265,0.954,-0.467,-0.087,0.904,0.295,-0.914,1
-0.69,0.636,-0.15,-0.805,0.568,0.16,0.048,0.107,-0.383,0.398,-0.375,0.177,-1
0.791,-0.174,-0.381,0.648,0.55,-0.116,-0.516,0.457,-0.013,0.043,-0.389,-0.341,1
-0.713,0.313,0.899,0.196,0.594,-0.845,-0.024,0.989,0.349,-0.002,0.714,-0.691,1
-0.492,0.607,-0.828,0.614,0.039,0.381,0.854,-0.489,-0.139,-0.568,0.223,-0.388,1
-0.389,-0.471,-0.001,-0.243,0.32,-0.642,-0.263,-0.939,0.298,0.942,0.971,-0.813,1
0.502,0.448,0.311,-0.873,0.236,-0.792,0.486,-0.903,0.731,-0.724,0.422,0.132,1
0.675,-0.451,-0.286,0.217,-0.243,-0.688,-0.081,-0.098,-0.138,0.384,0.542,0.351,1
0.855,-0.468,-0.218,-0.067,-0.406,0.436,-0.046,-0.908,0.294,0.839,0.074,-0.802,1
0.933,-0.724,-0.007,-0.487,-0.95,0.934,0.444,0.175,-0.296,0.449,-0.655,-0.054,-1
0.137,0.656,0.866,-0.036,0.524,-0.927,-0.587,0.13,-0.779,-0.772,-0.16,-0.195,-1
-0.686,-0.378,0.079,-0.413,0.501,0.599,-0.707,0.675,-0.495,-0.506,-0.492,0.382,-1
0.973,0.677,0.881,0.496,0.255,0.765,-0.073,-0.981,-0.08,0.046,0.914,-0.184,1
-0.715,0.297,0.115,0.639,0.342,0.295,0.325,0.551,-0.923,0.716,0.78,-0.755,1
0.447,-0.8,-0.273,-0.339,0.164,0.919,-0.635,-0.753,0.645,-0.707,-0.68,-0.769,1
0.755,0.094,0.4,0.324,-0.789,0.382,0.749,0.7,0.205,0.047,0.464,-0.75,1
0.29,0.99,0.582,0.076,0.004,-0.589,-0.612,-0.671,0.556,-0.902,-0.458,-0.167,1
-0.964,-0.387,-0.839,0.905,0.797,-0.626,-0.898,0.653,0.776,-0.921,0.66,-0.921,1
0.829,-0.7,0.851,-0.115,-0.807,0.508,-0.584,-0.1,0.135,-0.716,0.908,0.723,1
-0.947,-0.882,0.604,-0.534,0.259,-0.315,-0.865,0.639,-0.61,0.411,0.515,-0.195,1
0.52,-0.953,-0.996,0.492,-0.421,0.118,-0.209,0.607,0.285,0.212,-0.412,-0.394,-1
0.994,-0.473,-0.238,0.881,0.453,-0.732,-0.585,-0.583,-0.195,0.644,-0.432,-0.192,1
-0.014,0.457,-0.281,0.891,-0.804,0.395,0.27,-0.382,0.19,-0.363,0.492,0.908,1
-0.06,0.987,-0.583,-0.462,0.876,-0.798,0.976,-0.541,-0.29,0.827,-0.293,0.764,1
-0.051,-0.501,-0.907,-0.741,0.619,0.421,0.29,-0.873,0.828,0.137,0.751,-0.841,1
-0.214,-0.415,-0.956,0.908,0.618,0.675,0.627,0.55,0.633,0.582,0.795,0.984,1
-0.707,0.087,-0.869,-0.403,-0.187,0.553,0.416,0.249,0.989,-0.436,-0.841,0.609,-1
0.337,0.468,0.233,0.694,0.383,-0.171,0.934,-0.64,0.842,0.968,0.241,0.953,1
-0.212,0.321,0.554,-0.208,-0.58,-0.21,0.122,0.954,-0.331,-0.853,-0.006,-0.718,-1
0.92,0.955,0.273,0.843,0.596,-0.248,0.848,0.76,-0.065,-0.873,-0.722,-0.564,-1
-0.416,-0.518,-0.286,0.459,0.005,0.782,0.111,-0.801,0.395,-0.214,0.799,0.183,1
0.021,-0.208,-0.282,0.563,0.051,0.274,0.898,-0.595,-0.542,0.352,-0.84,0.329,-1
0.878,-0.74,-0.679,0.644,-0.694,-0.858,-0.761,-0.91,-0.453,-0.576,-0.008,-0.232,1
-0.163,0.857,0.598,0.44,0.231,0.969,0.964,0.883,-0.375,0.453,-0.121,0.312,-1
-0.39,-0.721,0.84,0.532,-0.139,0.709,-0.814,0.178,-0.673,-0.565,0.29,0.299,-1
0.405,-0.933,-0.993,-0.919,-0.551,0.634,0.404,-0.18,-0.711,0.535,0.795,0.04,1
0.507,-0.913,0.52,0.363,0.237,0.357,0.925,0.157,-0.299,0.883,-0.098,-0.915,1
0.173,0.192,-0.724,0.266,-0.776,0.461,0.93,-0.824,0.657,-0.822,0.836,-0.134,1
0.494,-0.977,0.431,-0.662,0.319,-0.99,-0.702,-0.257,0.174,0.512,-0.426,-0.412,1
-0.406,-0.157,0.444,0.802,-0.703,0.957,-0.591,-0.691,0.15,0.172,0.621,-0.082,1
-0.204,0.484,-0.49,0.648,0.842,-0.635,0.452,0.369,0.372,0.277,-0.336,-0.876,1
-0.335,-0.975,-0.371,-0.847,0.462,-0.837,0.274,0.211,0.931,0.096,0.14,0.27,1
0.805,-0.264,0.963,-0.261,0.08,0.71,0.972,-0.511,0.541,-0.612,-0.741,-0.031,1
0.796,-0.377,-0.795,0.241,-0.735,0.669,-0.237,-0.694,-0.472,0.665,0.677,0.707,1
0.933,0.248,-0.388,-0.197,0.895,0.281,-0.984,0.692,0.58,0.39,-0.732,-0.763,1
-0.394,-0.716,0.834,-0.407,-0.722,0.744,-0.254,0.035,0.418,0.887,0.427,0.324,1
0.476,-0.979,-0.917,0.643,-0.292,-0.41,-0.963,-0.016,0.278,-0.28,-0.776,-0.384,1
0.855,-0.086,-0.573,-0.391,0.309,0.332,0.652,-0.597,-0.732,0.992,-0.204,-0.471,1
0.529,0.997,-0.02,-0.994,-0.237,0.663,-0.644,0.194,-0.928,0.781,-0.203,0.025,1
-0.043,-0.919,0.578,-0.142,-0.797,-0.63,0.349,-0.046,0.595,-0.084,0.38,0.105,1
0.054,0.82,0.485,-0.935,0.155,0.797,0.108,0.284,-0.211,0.938,0.33,0.009,1
-0.494,-0.55,0.535,0.104,0.745,-0.461,-0.854,0.192,-0.523,-0.877,0.255,-0.389,1
-0.589,-0.945,0.72,0.983,-0.425,-0.086,0.152,0.294,0.16,-0.28,0.416,0.822,1
0.735,-0.394,-0.001,0.665,0.418,0.216,-0.356,-0.707,0.344,0.496,0.425,-0.544,1
-0.606,0.131,0.989,0.88,-0.291,0.002,-0.639,-0.887,-0.801,-0.915,0.511,-0.613,1
-0.444,0.107,0.072,0.47,0.803,-0.83,0.76,0.381,0.792,0.558,0.304,-0.165,1
-0.395,0.288,0.134,0.072,0.571,0.369,0.504,0.398,0.192,-0.219,-0.632,-0.504,-1
-0.814,0.971,0.228,-0.459,0.541,-0.668,-0.52,-0.492,0.507,0.004,0.401,0.827,1
0.521,0.671,0.641,-0.868,-0.954,0.141,0.986,-0.295,-0.686,0.489,0.219,-0.487,1
-0.606,0.408,0.762,-0.879,-0.088,0.282,0.592,-0.381,-0.397,-0.216,0.671,-0.596,1
0.067,-0.352,0.286,-0.399,0.546,0.577,0.743,0.589,0.79,0.313,0.992,0.634,1
-0.017,0.545,0.962,-0.292,-0.65,0.675,0.886,-0.843,0.649,0.636,0.506,-0.991,1
-0.845,0.682,-0.76,0.553,-0.99,-0.8,-0.699,-0.615,0.318,-0.781,-0.755,0.364,1
0.825,0.905,-0.326,-0.467,0.36,0.395,0.868,0.277,-0.186,0.028,-0.276,-0.117,1
0.057,0.616,0.568,-0.959,0.019,0.755,0.783,0.567,-0.975,0.688,-0.47,-0.936,-1
-0.926,0.609,0.129,-0.294,-0.249,-0.691,0.166,-0.625,0.489,-0.288,0.048,0.953,1
-0.552,0.934,0.388,-0.495,0.85,-0.958,-0.97,-0.987,0.415,-0.294,-0.007,-0.048,1
-0.277,-0.685,0.887,-0.096,0.075,-0.188,-0.713,0.557,-0.508,0.618,-0.854,-0.534,-1
-0.481,0.289,0.214,-0.546,-0.032,-0.077,-0.98,-0.741,-0.504,0.823,0.779,0.015,1
0.902,0.004,-0.132,-0.844,0.828,0.072,0.741,0.263,0.912,-0.471,-0.816,-0.653,-1
-0.448,-0.836,-0.35,-0.973,0.83,0.019,-0.742,0.615,-0.295,-0.153,-0.705,0.251,-1
0.186,-0.132,-0.432,0.666,-0.6,0.863,-0.762,-0.717,-0.978,-0.627,-0.076,-0.158,1
-0.81,-0.281,-0.824,-0.429,-0.245,0.26,0.517,0.522,0.08,0.506,-0.608,-0.546,1
-0.047,-0.471,-0.296,-0.171,0.258,-0.62,-0.755,0.663,-0.187,-0.905,-0.644,0.626,-1
0.672,0.335,-0.939,-0.84,-0.632,-0.79,0.398,-0.249,0.521,-0.792,0.963,0.278,1
-0.374,0.845,0.696,0.149,0.658,-0.096,0.738,-0.458,0.167,0.326,0.251,0.358,1
-0.888,0.333,-0.99,0.659,-0.719,0.979,-0.36,0.205,0.194,-0.203,-0.995,0.463,-1
-0.015,0.515,0.796,-0.664,-0.465,0.632,0.978,0.499,-0.707,0.34,0.998,-0.249,1
-0.716,-0.615,-0.985,-0.394,0.941,-0.022,-0.159,0.516,0.099,-0.31,0.041,0.52,1
0.742,0.037,0.958,0.983,-0.669,-0.737,-0.358,-0.961,0.712,-0.686,0.489,-0.085,1
0.491,0.562,-0.063,0.166,-0.85,-0.38,-0.959,0.582,-0.252,-0.605,-0.968,0.759,1
-0.429,0.896,0.213,-0.084,-0.733,0.413,-0.858,0.19,-0.66,0.41,-0.835,0.743,1
0.929,-0.14,-0.037,-0.706,0.678,-0.589,0.204,0.689,-0.507,-0.033,0.48,-0.887,-1
-0.623,0.102,0.832,0.286,0.612,0.349,-0.261,0.663,-0.108,-0.678,-0.056,-0.185,-1
0.178,0.275,0.717,-0.171,0.661,-0.802,0.026,-0.493,-0.887,-0.992,-0.611,-0.761,-1
0.442,-0.772,-0.215,-0.622,-0.01,-0.756,-0.967,0.815,0.123,-0.552,-0.752,-0.098,-1
-0.792,-0.815,0.084,0.443,0.818,-0.576,-0.263,0.408,-0.058,0.072,-0.35,0.314,1
-0.289,0.168,-0.746,-0.605,0.942,0.07,0.758,0.462,-0.706,-0.909,0.95,-0.449,-1
-0.111,-0.653,0.472,0.295,0.153,0.987,-0.146,-0.547,0.313,-0.682,-0.875,-0.603,1
0.106,-0.003,0.935,-0.649,-0.911,-0.181,0.62,0.223,-0.048,0.464,0.83,0.029,1
0.342,0.441,-0.623,0.291,0.181,0.13,0.916,-0.867,0.939,0.722,-0.986,-0.21,1
0.566,-0.301,-0.635,0.206,0.716,-0.114,-0.235,0.401,-0.157,0.084,0.032,-0.353,-1
-0.039,-0.838,-0.036,0.457,-0.572,-0.332,0.807,-0.13,-0.09,0.523,0.535,-0.482,1
0.867,-0.377,0.62,0.627,-0.429,-0.977,0.781,-0.77,-0.636,0.002,0.769,-0.84,1
0.192,0.106,0.053,0.483,-0.297,-0.544,0.496,0.028,0.02,-0.692,-0.871,-0.298,-1
0.048,-0.972,0.878,0.101,0.043,-0.015,-0.941,-0.094,-0.064,0.836,0.22,-0.613,1
-0.731,-0.93,0.07,0.297,0.004,0.755,0.32,0.701,-0.969,-0.723,0.599,0.658,1
0.181,0.307,0.646,-0.24,0.438,-0.996,0.296,0.268,-0.849,0.907,-0.007,-0.381,-1
0.953,0.598,-0.8,0.105,0.892,0.239,-0.163,0.232,0.18,0.144,-0.126,0.859,1
-0.85,0.174,0.844,-0.364,-0.454,-0.063,-0.364,0.691,0.653,0.813,0.609,-0.987,1
-0.231,0.575,0.72,-0.116,-0.592,0.287,0.683,0.399,-0.558,0.544,-0.406,-0.769,-1
0.128,-0.095,0.385,0.786,-0.266,-0.207,-0.513,-0.456,-0.988,-0.256,0.906,-0.273,1
0.43,-0.177,-0.129,0.261,-0.266,0.166,0.105,-0.907,0.965,0.541,-0.744,0.552,1
-0.18,-0.493,0.615,-0.304,-0.439,-0.923,0.965,0.043,-0.374,-0.236,-0.628,0.613,1
-0.841,0.638,-0.539,-0.503,-0.047,0.7,-0.84,0.499,0.963,0.506,-0.051,0.239,1
0.126,-0.229,0.702,0.18,0.477,-0.515,0.257,-0.244,0.38,-0.845,0.992,0.705,1
-0.334,0.16,0.617,0.337,0.212,-0.858,-0.954,-0.263,-0.193,-0.384,-0.063,0.859,-1
0.587,0.61,0.69,-0.785,0.189,-0.575,0.201,-0.908,0.24,0.474,0.66,-0.313,1
-0.049,-0.132,0.444,0.489,0.382,-0.053,0.436,-0.433,0.125,0.883,-0.251,-0.374,1
0.598,-0.102,0.697,0.015,0.507,-0.103,-0.777,0.163,-0.121,-0.695,0.495,0.433,-1
-0.167,0.594,-0.517,-0.285,0.471,-0.182,-0.897,0.504,0.427,-0.599,0.159,-0.439,1
-0.271,-0.585,0.947,0.156,0.554,0.937,-0.044,0.279,0.337,0.289,0.613,0.995,1
-0.935,-0.201,-0.698,0.755,-0.43,0.169,0.162,-0.313,0.265,0.132,-0.911,0.136,1
0.75,-0.164,0.734,0.718,0.82,-0.695,-0.598,0.699,0.108,-0.52,0.735,0.507,-1
-0.291,-0.922,0.066,0.329,0.745,-0.682,-0.281,-0.384,0.865,-0.395,-0.397,0.374,1
0.605,0.412,0.587,-0.699,-0.943,0.111,-0.233,0.647,-0.047,-0.692,0.846,-0.107,1
-0.336,0.369,-0.766,0.915,0.67,0.393,0.325,0.565,-0.725,0.023,0.246,0.358,-1
-0.56,0.613,-0.824,0.841,0.633,-0.748,0.32,0.812,-0.562,0.592,0.694,0.06,-1
0.868,-0.261,-0.536,-0.619,-0.795,0.258,0.299,-0.584,-0.994,0.85,-0.507,0.096,1
-0.789,0.926,-0.79,0.549,0.045,0.715,0.919,0.35,0.329,-0.364,-0.162,-0.681,-1
0.905,0.778,0.331,-0.839,0.017,0.492,0.049,0.784,0.76,0.428,-0.177,0.526,1
0.316,0.503,0.605,0.171,-0.663,-0.491,0.714,0.756,-0.97,-0.958,-0.473,0.443,-1
0.277,-0.78,-0.786,-0.972,0.275,-0.959,0.01,0.593,0.553,0.967,-0.099,0.323,1
-0.547,0.644,-0.09,0.662,-0.23,0.778,0.489,0.103,-0.922,-0.591,-0.545,-0.469,-1
0.33,0.282,-0.124,0.706,0.279,0.017,0.378,0.409,-0.116,-0.275,0.76,0.736,-1
0.857,0.414,-0.896,-0.466,-0.072,0.661,0.735,0.882,-0.101,0.906,0.137,0.903,1
0.076,0.188,0.513,-0.662,0.676,0.786,-0.361,-0.484,-0.63,0.212,-0.649,0.747,-1
-0.011,-0.502,0.878,0.385,0.886,-0.787,0.208,0.487,0.881,0.367,-0.646,-0.713,1
0.954,0.881,-0.116,-0.804,-0.337,0.736,-0.114,0.061,-0.358,0.948,-0.323,-0.209,1
0.768,-0.75,0.377,-0.465,0.713,0.364,-0.074,-0.05,0.608,-0.238,0.663,0.395,1
0.651,0.932,-0.638,-0.888,-0.322,0.259,-0.149,-0.874,0.982,0.034,-0.34,0.581,1
-0.578,-0.765,-0.263,-0.125,0.821,-0.173,0.425,-0.871,0.034,0.844,0.089,-0.787,1
0.611,0.239,-0.623,-0.034,0.913,0.271,-0.088,0.792,-0.099,0.28,-0.741,-0.321,-1
0.098,0.018,0.401,-0.169,0.581,0.493,-0.305,-0.284,-0.887,-0.587,0.255,0.736,-1
-0.375,-0.159,0.39,0.761,-0.478,-0.104,0.311,0.559,0.559,-0.995,-0.965,-0.653,-1
0.129,-0.01,-0.449,-0.132,0.327,0.859,-0.685,0.437,-0.271,-0.726,-0.864,-0.198,-1
-0.563,-0.719,0.794,0.13,-0.071,-0.005,0.919,-0.595,-0.716,0.082,-0.689,-0.234,1
0.813,0.134,0.92,-0.851,0.95,-0.678,-0.684,0.201,-0.086,-0.816,0.646,-0.861,1
-0.08,-0.756,0.387,-0.187,0.965,-0.603,0.973,-0.188,-0.048,-0.932,-0.66,-0.929,1
-0.304,-0.078,-0.928,-0.759,-0.363,-0.577,-0.931,-0.281,-0.205,0.254,-0.843,-0.7,1
0.14,-0.577,0.88,-0.743,0.731,0.308,-0.319,0.696,0.948,-0.56,0.611,-0.795,1
0.933,-0.881,0.31,0.697,0.193,0.722,0.131,-0.03,-0.65,-0.349,0.545,0.936,-1
-0.272,-0.215,0.31,-0.406,-0.916,-0.641,-0.509,-0.33,0.905,0.221,-0.217,-0.863,1
0.85,-0.592,0.99,-0.501,-0.048,0.691,0.288,0.677,0.95,-0.412,-0.141,-0.695,1
-0.053,-0.721,-0.124,-0.123,-0.616,-0.626,-0.351,-0.205,0.857,-0.92,0.077,0.451,1
0.798,-0.74,-0.405,-0.152,-0.211,0.483,-0.926,0.269,-0.491,0.153,-0.335,-0.769,1
-0.06,0.745,-0.927,-0.301,0.453,-0.226,0.379,0.547,0.461,-0.54,-0.091,0.414,-1
0.767,-0.975,0.494,0.046,0.785,0.66,0.545,-0.114,-0.696,-0.925,0.859,0.946,1
-0.872,-0.253,0.787,-0.659,-0.798,0.061,-0.645,-0.467,-0.177,0.454,0.253,0.259,1
0.322,-0.51,-0.947,-0.28,0.674,-0.773,0.204,0.466,0.695,-0.806,0.363,-0.337,1
-0.162,0.967,-0.722,0.609,0.987,0.867,0.161,0.029,-0.043,-0.136,-0.332,-0.356,1
0.812,-0.381,-0.863,0.092,0.886,-0.683,0.025,-0.833,-0.712,-0.618,-0.304,-0.251,-1
-0.604,-0.603,0.265,-0.327,-0.633,-0.415,-0.54,0.891,0.859,-0.577,-0.637,-0.161,-1
-0.13,-0.271,0.118,-0.465,0.341,0.805,0.976,0.398,-0.801,0.874,0.105,0.879,1
0.527,-0.572,0.064,-0.332,-0.927,0.927,0.732,0.511,-0.205,0.915,-0.971,-0.102,-1
0.741,0.004,0.625,-0.738,-0.081,-0.032,0.903,-0.212,0.006,0.648,0.92,0.669,1
-0.017,-0.353,-0.98,0.922,-0.678,-0.023,-0.74,-0.621,-0.9,-0.364,0.236,0.392,1
0.048,-0.479,0.13,-0.753,0.267,0.628,0.641,0.425,0.569,0.811,0.482,-0.835,1
-0.593,-0.201,0.624,-0.358,0.49,-0.225,0.88,0.368,-0.845,-0.263,0.912,0.279,1
-0.657,-0.199,-0.839,-0.215,0.964,0.729,-0.53,-0.777,-0.515,-0.292,0.395,0.275,1
0.744,0.105,0.148,0.404,-0.567,0.81,0.585,0.58,-0.056,-0.19,-0.434,-0.062,-1
0.544,0.832,-0.225,0.313,-0.802,-0.191,0.773,-0.782,0.349,-0.251,-0.75,-0.755,1
0.657,0.676,-0.601,0.65,0.739,-0.352,-0.027,-0.781,-0.229,0.973,-0.399,-0.711,1
-0.901,-0.37,0.755,-0.334,0.874,0.701,-0.303,-0.382,-0.353,-0.473,-0.45,0.918,1
0.641,-0.212,-0.578,0.472,-0.033,0.118,0.329,0.554,-0.054,0.922,-0.402,0.902,-1
0.189,0.046,0.966,-0.569,0.906,0.095,-0.014,0.763,-0.143,-0.328,-0.876,-0.376,-1
0.392,-0.146,-0.414,-0.002,-0.498,0.748,-0.342,-0.08,0.645,-0.525,0.982,0.178,1
0.647,0.332,0.8,-0.039,-0.943,0.254,-0.811,0.944,-0.055,-0.619,-0.821,-0.823,1
-0.002,-0.403,-0.776,-0.222,-0.901,0.662,0.033,-0.766,0.864,-0.212,-0.659,-0.924,1
-0.792,-0.107,-0.091,0.479,-0.807,-0.414,-0.876,0.315,-0.64,0.555,0.062,0.757,-1
-0.056,-0.017,-0.33,0.482,0.529,0.511,-0.82,0.115,-0.783,-0.223,0.156,-0.258,-1
